timestamp,provider,model,technique,latency_ms,input_tokens_est,context_tokens_est,total_est,prompt_tokens_actual,completion_tokens_actual,total_tokens_actual,retry_count,backoff_ms_total,overflow_handled,cost_estimate_usd,notes
2026-03-22T23:15:59.700099,groq,openai/gpt-oss-safeguard-20b,reason,638,219,0,222,286,509,795,0,0,False,N/A,
2026-03-22T23:16:00.331339,groq,openai/gpt-oss-safeguard-20b,reason,627,225,0,228,292,466,758,0,0,False,N/A,
2026-03-22T23:16:01.206305,groq,openai/gpt-oss-safeguard-20b,reason,870,225,0,228,292,650,942,0,0,False,N/A,
2026-03-22T23:16:01.967265,groq,openai/gpt-oss-safeguard-20b,reason,757,225,0,228,292,597,889,0,0,False,N/A,
2026-03-22T23:16:02.692572,groq,openai/gpt-oss-safeguard-20b,reason,722,225,0,228,292,575,867,0,0,False,N/A,
2026-03-22T23:16:25.422753,groq,openai/gpt-oss-safeguard-20b,reason,780,219,0,222,286,621,907,0,0,False,N/A,
2026-03-22T23:16:26.079732,groq,openai/gpt-oss-safeguard-20b,reason,651,219,0,222,286,531,817,0,0,False,N/A,
2026-03-22T23:16:26.681396,groq,openai/gpt-oss-safeguard-20b,reason,598,219,0,222,286,495,781,0,0,False,N/A,
2026-03-22T23:16:27.329337,groq,openai/gpt-oss-safeguard-20b,reason,634,219,0,222,286,516,802,0,0,False,N/A,
2026-03-22T23:16:27.998696,groq,openai/gpt-oss-safeguard-20b,reason,664,225,0,228,292,454,746,0,0,False,N/A,
2026-03-22T23:16:28.792575,groq,openai/gpt-oss-safeguard-20b,reason,789,225,0,228,292,663,955,0,0,False,N/A,
2026-03-22T23:16:29.551413,groq,openai/gpt-oss-safeguard-20b,reason,755,225,0,228,292,626,918,0,0,False,N/A,
2026-03-22T23:16:30.320713,groq,openai/gpt-oss-safeguard-20b,reason,766,225,0,228,292,650,942,0,0,False,N/A,
2026-03-23T12:26:16.608017,groq,openai/gpt-oss-safeguard-20b,cot,836,305,0,308,372,500,872,0,0,False,N/A,
2026-03-23T18:23:21.735208,groq,openai/gpt-oss-safeguard-20b,cot,907,310,0,313,377,713,1090,0,0,False,N/A,
2026-03-23T18:24:01.248431,groq,openai/gpt-oss-safeguard-20b,cot,758,310,0,313,377,582,959,0,0,False,N/A,
2026-03-23T18:26:00.377732,groq,openai/gpt-oss-safeguard-20b,cot,712,320,0,323,387,577,964,0,0,False,N/A,
2026-03-23T18:26:21.526289,groq,openai/gpt-oss-safeguard-20b,cot,942,332,0,335,399,761,1160,0,0,False,N/A,
2026-03-23T18:27:07.630601,groq,openai/gpt-oss-safeguard-20b,cot,1021,331,0,334,398,799,1197,0,0,False,N/A,
2026-03-23T18:54:05.202213,groq,openai/gpt-oss-safeguard-20b,tot,3183,217,0,220,284,2720,3004,0,0,False,N/A,
2026-03-23T18:54:52.782809,groq,openai/gpt-oss-safeguard-20b,tot,2527,400,0,403,467,2235,2702,0,0,False,N/A,
2026-03-23T18:55:56.546158,groq,openai/gpt-oss-safeguard-20b,tot,2858,389,0,392,456,2539,2995,0,0,False,N/A,
2026-03-23T18:56:57.269391,groq,openai/gpt-oss-safeguard-20b,tot,3002,400,0,403,467,2538,3005,0,0,False,N/A,
2026-03-23T18:57:09.317649,groq,openai/gpt-oss-safeguard-20b,tot,2063,400,0,403,467,1807,2274,0,0,False,N/A,
2026-03-23T18:57:27.732971,groq,openai/gpt-oss-safeguard-20b,tot,3535,389,0,392,456,2935,3391,0,0,False,N/A,
2026-03-23T18:58:26.497487,groq,openai/gpt-oss-safeguard-20b,tot,2341,391,0,394,458,2087,2545,0,0,False,N/A,
2026-03-23T18:58:37.049661,groq,openai/gpt-oss-safeguard-20b,tot,2154,391,0,394,458,1944,2402,0,0,False,N/A,
2026-03-23T18:58:48.104417,groq,openai/gpt-oss-safeguard-20b,tot,2184,391,0,394,458,1889,2347,0,0,False,N/A,
2026-03-23T18:59:00.090448,groq,openai/gpt-oss-safeguard-20b,tot,3303,391,0,394,458,3002,3460,0,0,False,N/A,
2026-03-23T19:00:29.990467,groq,openai/gpt-oss-safeguard-20b,tot,2559,402,0,405,469,2319,2788,0,0,False,N/A,
2026-03-23T19:00:43.345674,groq,openai/gpt-oss-safeguard-20b,tot,3008,402,0,405,469,2768,3237,0,0,False,N/A,
2026-03-23T19:00:49.571241,groq,openai/gpt-oss-safeguard-20b,tot,2588,402,0,405,469,2365,2834,0,0,False,N/A,
2026-03-23T19:00:53.576346,groq,openai/gpt-oss-safeguard-20b,tot,2177,402,0,405,469,2011,2480,0,0,False,N/A,
2026-03-23T19:01:27.122695,groq,openai/gpt-oss-safeguard-20b,tot,3134,391,0,394,458,2747,3205,0,0,False,N/A,
2026-03-23T19:03:48.554834,groq,openai/gpt-oss-safeguard-20b,tot,2615,407,0,410,474,1980,2454,0,0,False,N/A,
2026-03-23T19:04:13.727568,groq,openai/gpt-oss-safeguard-20b,tot,2691,392,0,395,459,2426,2885,0,0,False,N/A,
2026-03-23T19:05:57.108150,groq,openai/gpt-oss-safeguard-20b,tot,3042,392,0,395,459,2791,3250,0,0,False,N/A,
2026-03-23T19:06:05.151994,groq,openai/gpt-oss-safeguard-20b,tot,2290,392,0,395,459,2061,2520,0,0,False,N/A,
2026-03-23T19:06:35.524454,groq,openai/gpt-oss-safeguard-20b,tot,2496,391,0,394,458,2273,2731,0,0,False,N/A,
2026-03-23T19:07:30.457998,groq,openai/gpt-oss-safeguard-20b,tot,2942,409,0,412,476,2667,3143,0,0,False,N/A,
2026-03-23T20:28:16.405994,groq,llama-3.1-8b-instant,overflow_summarize.v1,331,295,0,298,326,97,423,0,0,False,~$0.000024,
2026-03-23T20:28:16.561703,groq,llama-3.1-8b-instant,overflow_summarize.v1,151,302,0,305,334,19,353,0,0,False,~$0.000018,
2026-03-23T20:28:16.767909,groq,llama-3.1-8b-instant,overflow_summarize.v1,204,97,0,100,129,61,190,0,0,False,~$0.000011,
2026-03-23T20:29:58.996804,groq,llama-3.1-8b-instant,overflow_summarize.v1,386,287,0,290,318,150,468,0,0,False,~$0.000028,
2026-03-23T20:29:59.156210,groq,llama-3.1-8b-instant,overflow_summarize.v1,156,302,0,305,334,21,355,0,0,False,~$0.000018,
2026-03-23T20:29:59.342993,groq,llama-3.1-8b-instant,overflow_summarize.v1,185,107,0,110,139,72,211,0,0,False,~$0.000013,
2026-03-23T20:30:43.209954,groq,llama-3.1-8b-instant,overflow_summarize.v1,376,287,0,290,318,150,468,0,0,False,~$0.000028,
2026-03-23T20:30:43.371644,groq,llama-3.1-8b-instant,overflow_summarize.v1,159,302,0,305,334,24,358,0,0,False,~$0.000019,
2026-03-23T20:30:43.559152,groq,llama-3.1-8b-instant,overflow_summarize.v1,186,111,0,114,143,58,201,0,0,False,~$0.000012,
2026-03-23T20:32:39.347013,groq,llama-3.1-8b-instant,overflow_summarize.v1,326,302,0,305,333,129,462,0,0,False,~$0.000027,
2026-03-23T20:32:39.487242,groq,llama-3.1-8b-instant,overflow_summarize.v1,137,302,0,305,334,9,343,0,0,False,~$0.000017,
2026-03-23T20:32:39.696135,groq,llama-3.1-8b-instant,overflow_summarize.v1,207,111,0,114,143,61,204,0,0,False,~$0.000012,
2026-03-23T20:34:05.650965,groq,llama-3.1-8b-instant,overflow_summarize.v1,283,302,0,305,333,144,477,0,0,False,~$0.000028,
2026-03-23T20:34:05.812475,groq,llama-3.1-8b-instant,overflow_summarize.v1,158,302,0,305,334,10,344,0,0,False,~$0.000017,
2026-03-23T20:34:05.977874,groq,llama-3.1-8b-instant,overflow_summarize.v1,164,117,0,120,149,43,192,0,0,False,~$0.000011,
2026-03-23T20:34:41.163517,groq,llama-3.1-8b-instant,overflow_summarize.v1,309,302,0,305,333,84,417,0,0,False,~$0.000023,
2026-03-23T20:34:41.315659,groq,llama-3.1-8b-instant,overflow_summarize.v1,149,302,0,305,334,19,353,0,0,False,~$0.000018,
2026-03-23T20:34:41.498921,groq,llama-3.1-8b-instant,overflow_summarize.v1,182,117,0,120,149,54,203,0,0,False,~$0.000012,
2026-03-23T20:35:36.837012,groq,llama-3.1-8b-instant,overflow_summarize.v1,401,302,0,305,333,150,483,0,0,False,~$0.000029,
2026-03-23T20:35:36.996336,groq,llama-3.1-8b-instant,overflow_summarize.v1,156,302,0,305,334,27,361,0,0,False,~$0.000019,
2026-03-23T20:35:37.207463,groq,llama-3.1-8b-instant,overflow_summarize.v1,210,120,0,123,152,65,217,0,0,False,~$0.000013,
2026-03-23T20:37:43.555789,groq,llama-3.1-8b-instant,overflow_summarize.v1,455,297,0,300,328,123,451,0,0,False,~$0.000026,
2026-03-23T20:37:43.729874,groq,llama-3.1-8b-instant,overflow_summarize.v1,170,302,0,305,334,27,361,0,0,False,~$0.000019,
2026-03-23T20:37:43.898326,groq,llama-3.1-8b-instant,overflow_summarize.v1,167,103,0,106,135,45,180,0,0,False,~$0.000010,
2026-03-23T20:38:40.009476,groq,llama-3.1-8b-instant,overflow_summarize.v1,406,297,0,300,328,138,466,0,0,False,~$0.000027,
2026-03-23T20:38:40.192699,groq,llama-3.1-8b-instant,overflow_summarize.v1,180,302,0,305,334,29,363,0,0,False,~$0.000019,
2026-03-23T20:38:40.360289,groq,llama-3.1-8b-instant,overflow_summarize.v1,166,103,0,106,135,45,180,0,0,False,~$0.000010,
2026-03-23T20:40:25.242054,groq,llama-3.1-8b-instant,overflow_summarize.v1,372,302,0,305,334,150,484,0,0,False,~$0.000029,
2026-03-23T20:40:25.636218,groq,llama-3.1-8b-instant,overflow_summarize.v1,391,302,0,305,335,150,485,0,0,False,~$0.000029,
2026-03-23T20:40:25.832529,groq,llama-3.1-8b-instant,overflow_summarize.v1,195,103,0,106,135,44,179,0,0,False,~$0.000010,
2026-03-23T20:42:05.620354,groq,llama-3.1-8b-instant,overflow_summarize.v1,470,302,0,305,334,150,484,0,0,False,~$0.000029,
2026-03-23T20:42:05.938390,groq,llama-3.1-8b-instant,overflow_summarize.v1,314,302,0,305,335,150,485,0,0,False,~$0.000029,
2026-03-23T20:42:06.224001,groq,llama-3.1-8b-instant,overflow_summarize.v1,284,116,0,119,149,84,233,0,0,False,~$0.000014,
2026-03-23T20:50:24.539389,groq,llama-3.1-8b-instant,overflow_summarize.v1,441,302,0,305,333,150,483,0,0,False,~$0.000029,
2026-03-23T20:50:24.719146,groq,llama-3.1-8b-instant,overflow_summarize.v1,176,302,0,305,334,24,358,0,0,False,~$0.000019,
2026-03-23T20:50:24.871893,groq,llama-3.1-8b-instant,overflow_summarize.v1,151,145,0,148,177,29,206,0,0,False,~$0.000011,
2026-03-23T20:52:40.772172,groq,llama-3.1-8b-instant,overflow_summarize.v1,391,302,0,305,333,137,470,0,0,False,~$0.000028,
2026-03-23T20:52:40.940428,groq,llama-3.1-8b-instant,overflow_summarize.v1,165,302,0,305,334,24,358,0,0,False,~$0.000019,
2026-03-23T20:58:34.244501,groq,llama-3.1-8b-instant,overflow_summarize.v1,205,302,0,305,334,24,358,0,0,False,~$0.000019,
2026-03-23T20:59:54.482910,groq,llama-3.1-8b-instant,overflow_summarize.v1,185,302,0,305,334,24,358,0,0,False,~$0.000019,
2026-03-23T22:09:28.433496,groq,llama-3.1-8b-instant,overflow_summarize.v1,335,302,0,305,333,118,451,0,0,False,~$0.000026,
2026-03-23T22:23:05.795627,groq,llama-3.1-8b-instant,overflow_summarize.v1,442,302,0,305,333,150,483,0,0,False,~$0.000029,
2026-03-23T22:24:42.803151,groq,llama-3.1-8b-instant,overflow_summarize.v1,429,302,0,305,333,150,483,0,0,False,~$0.000029,
2026-03-23T22:24:43.115595,groq,llama-3.1-8b-instant,overflow_summarize.v1,309,302,0,305,333,138,471,0,0,False,~$0.000028,
2026-03-23T22:26:19.846420,groq,openai/gpt-oss-safeguard-20b,overflow_summarize.v1,321,302,0,305,369,150,519,0,0,False,N/A,
2026-03-23T22:59:27.992430,groq,openai/gpt-oss-safeguard-20b,overflow_summarize.v1,321,302,0,305,369,150,519,0,0,False,N/A,
2026-03-23T23:00:02.851928,groq,openai/gpt-oss-safeguard-20b,overflow_summarize.v1,292,302,0,305,369,150,519,0,0,False,N/A,
2026-03-23T23:00:36.766141,groq,openai/gpt-oss-safeguard-20b,overflow_summarize.v1,286,302,0,305,369,150,519,0,0,False,N/A,
2026-03-23T23:00:41.616790,groq,openai/gpt-oss-safeguard-20b,overflow_summarize.v1,296,302,0,305,369,150,519,0,0,False,N/A,
2026-03-23T23:00:41.871744,groq,openai/gpt-oss-safeguard-20b,overflow_summarize.v1,251,302,0,305,369,150,519,0,0,False,N/A,
2026-03-23T23:01:13.245650,groq,llama-3.1-8b-instant,overflow_summarize.v1,343,302,0,305,334,122,456,0,0,False,~$0.000026,
2026-03-23T23:02:28.312043,groq,llama-3.1-8b-instant,overflow_summarize.v1,368,301,0,304,333,150,483,0,0,False,~$0.000029,
2026-03-23T23:03:38.326714,groq,llama-3.1-8b-instant,overflow_summarize.v1,365,301,0,304,333,150,483,0,0,False,~$0.000029,
2026-03-23T23:04:06.682990,groq,llama-3.1-8b-instant,overflow_summarize.v1,348,301,0,304,333,150,483,0,0,False,~$0.000029,
2026-03-23T23:04:22.079871,groq,llama-3.1-8b-instant,overflow_summarize.v1,408,301,0,304,333,150,483,0,0,False,~$0.000029,
2026-03-23T23:09:59.629548,groq,llama-3.1-8b-instant,overflow_summarize.v1,278,341,0,344,374,72,446,0,0,False,~$0.000024,
2026-03-23T23:10:14.904138,groq,llama-3.1-8b-instant,overflow_summarize.v1,264,341,0,344,374,94,468,0,0,False,~$0.000026,
2026-03-23T23:13:43.634727,groq,llama-3.1-8b-instant,overflow_summarize.v1,353,342,0,345,375,111,486,0,0,False,~$0.000028,
2026-03-23T23:13:52.588689,groq,llama-3.1-8b-instant,overflow_summarize.v1,269,326,0,329,359,150,509,0,0,False,~$0.000030,
2026-03-23T23:13:52.838720,groq,llama-3.1-8b-instant,overflow_summarize.v1,248,342,0,345,375,90,465,0,0,False,~$0.000026,
2026-03-23T23:18:47.610764,groq,llama-3.1-8b-instant,overflow_summarize.v1,403,326,0,329,359,140,499,0,0,False,~$0.000029,
2026-03-23T23:18:47.862665,groq,llama-3.1-8b-instant,overflow_summarize.v1,250,342,0,345,375,104,479,0,0,False,~$0.000027,
2026-03-24T09:42:19.651267,groq,llama-3.1-8b-instant,json_extract.v1,455,494,0,497,540,46,586,0,0,False,~$0.000031,
2026-03-24T09:42:19.954396,groq,llama-3.1-8b-instant,json_extract.v1,301,494,0,497,541,45,586,0,0,False,~$0.000031,
2026-03-24T09:42:20.158361,groq,llama-3.1-8b-instant,json_extract.v1,202,488,0,491,533,46,579,0,0,False,~$0.000030,
2026-03-24T09:42:20.357586,groq,llama-3.1-8b-instant,json_extract.v1,197,487,0,490,534,47,581,0,0,False,~$0.000030,
2026-03-24T09:42:20.585141,groq,llama-3.1-8b-instant,json_extract.v1,225,498,0,501,544,50,594,0,0,False,~$0.000031,
2026-03-24T09:42:20.727237,groq,llama-3.1-8b-instant,json_extract.v1,140,480,0,483,527,2,529,0,0,False,~$0.000027,
2026-03-24T09:42:21.075693,groq,llama-3.1-8b-instant,json_extract.v1,346,481,0,484,527,45,572,0,0,False,~$0.000030,
2026-03-24T09:42:21.290617,groq,llama-3.1-8b-instant,json_extract.v1,212,497,0,500,543,48,591,0,0,False,~$0.000031,
2026-03-24T09:42:21.478984,groq,llama-3.1-8b-instant,json_extract.v1,186,480,0,483,526,45,571,0,0,False,~$0.000030,
2026-03-24T09:42:21.666570,groq,llama-3.1-8b-instant,json_extract.v1,185,483,0,486,529,49,578,0,0,False,~$0.000030,
2026-03-24T09:42:22.954382,groq,llama-3.1-8b-instant,json_extract.v1,1277,491,0,494,538,46,584,0,0,False,~$0.000031,
2026-03-24T09:42:29.263689,groq,llama-3.1-8b-instant,json_extract.v1,6307,482,0,485,529,2,531,0,0,False,~$0.000027,
2026-03-24T09:42:34.547367,groq,llama-3.1-8b-instant,json_extract.v1,5282,488,0,491,534,45,579,0,0,False,~$0.000030,
2026-03-24T09:42:40.006323,groq,llama-3.1-8b-instant,json_extract.v1,5457,493,0,496,540,48,588,0,0,False,~$0.000031,
2026-03-24T09:43:08.187916,groq,llama-3.1-8b-instant,json_extract.v1,218,494,0,497,540,46,586,0,0,False,~$0.000031,
2026-03-24T09:43:08.447902,groq,llama-3.1-8b-instant,json_extract.v1,257,494,0,497,541,45,586,0,0,False,~$0.000031,
2026-03-24T09:43:08.645641,groq,llama-3.1-8b-instant,json_extract.v1,196,488,0,491,533,46,579,0,0,False,~$0.000030,
2026-03-24T09:43:08.884144,groq,llama-3.1-8b-instant,json_extract.v1,236,487,0,490,534,47,581,0,0,False,~$0.000030,
2026-03-24T09:43:09.064279,groq,llama-3.1-8b-instant,json_extract.v1,178,498,0,501,544,50,594,0,0,False,~$0.000031,
2026-03-24T09:43:15.306949,groq,llama-3.1-8b-instant,json_extract.v1,6241,480,0,483,527,2,529,0,0,False,~$0.000027,
2026-03-24T09:43:20.563290,groq,llama-3.1-8b-instant,json_extract.v1,5254,481,0,484,527,45,572,0,0,False,~$0.000030,
2026-03-24T09:43:25.867717,groq,llama-3.1-8b-instant,json_extract.v1,5302,497,0,500,543,48,591,0,0,False,~$0.000031,
2026-03-24T09:43:32.143201,groq,llama-3.1-8b-instant,json_extract.v1,6273,480,0,483,526,45,571,0,0,False,~$0.000030,
2026-03-24T09:43:37.514647,groq,llama-3.1-8b-instant,json_extract.v1,5369,483,0,486,529,49,578,0,0,False,~$0.000030,
2026-03-24T09:43:44.036866,groq,llama-3.1-8b-instant,json_extract.v1,6520,491,0,494,538,46,584,0,0,False,~$0.000031,
2026-03-24T09:44:12.326482,groq,llama-3.1-8b-instant,json_extract.v1,238,494,0,497,540,46,586,0,0,False,~$0.000031,
2026-03-24T09:44:12.505118,groq,llama-3.1-8b-instant,json_extract.v1,176,494,0,497,541,45,586,0,0,False,~$0.000031,
2026-03-24T09:44:12.683056,groq,llama-3.1-8b-instant,json_extract.v1,176,488,0,491,533,46,579,0,0,False,~$0.000030,
2026-03-24T09:44:12.907309,groq,llama-3.1-8b-instant,json_extract.v1,222,487,0,490,534,47,581,0,0,False,~$0.000030,
2026-03-24T09:44:13.110409,groq,llama-3.1-8b-instant,json_extract.v1,201,498,0,501,544,50,594,0,0,False,~$0.000031,
2026-03-24T09:44:18.326566,groq,llama-3.1-8b-instant,json_extract.v1,5214,480,0,483,527,2,529,0,0,False,~$0.000027,
2026-03-24T09:44:23.600518,groq,llama-3.1-8b-instant,json_extract.v1,5271,481,0,484,527,45,572,0,0,False,~$0.000030,
2026-03-24T09:44:29.905856,groq,llama-3.1-8b-instant,json_extract.v1,6303,497,0,500,543,48,591,0,0,False,~$0.000031,
2026-03-24T09:44:35.332507,groq,llama-3.1-8b-instant,json_extract.v1,5424,480,0,483,526,45,571,0,0,False,~$0.000030,
2026-03-24T09:44:41.677876,groq,llama-3.1-8b-instant,json_extract.v1,6343,483,0,486,529,49,578,0,0,False,~$0.000030,
2026-03-24T09:44:47.058631,groq,llama-3.1-8b-instant,json_extract.v1,5378,491,0,494,538,46,584,0,0,False,~$0.000031,
2026-03-24T09:44:53.312023,groq,llama-3.1-8b-instant,json_extract.v1,6251,482,0,485,529,2,531,0,0,False,~$0.000027,
2026-03-24T09:44:58.598270,groq,llama-3.1-8b-instant,json_extract.v1,5284,488,0,491,534,45,579,0,0,False,~$0.000030,
2026-03-24T09:45:03.853129,groq,llama-3.1-8b-instant,json_extract.v1,5253,493,0,496,540,48,588,0,0,False,~$0.000031,
2026-03-24T09:45:10.123536,groq,llama-3.1-8b-instant,json_extract.v1,6268,484,0,487,530,48,578,0,0,False,~$0.000030,
2026-03-24T09:45:15.538155,groq,llama-3.1-8b-instant,json_extract.v1,5412,491,0,494,538,46,584,0,0,False,~$0.000031,
2026-03-24T09:45:21.917631,groq,llama-3.1-8b-instant,json_extract.v1,6377,485,0,488,531,47,578,0,0,False,~$0.000030,
2026-03-24T09:45:27.168011,groq,llama-3.1-8b-instant,json_extract.v1,5248,480,0,483,526,43,569,0,0,False,~$0.000030,
2026-03-24T09:45:33.559860,groq,llama-3.1-8b-instant,json_extract.v1,6390,483,0,486,529,46,575,0,0,False,~$0.000030,
2026-03-24T09:45:39.000707,groq,llama-3.1-8b-instant,json_extract.v1,5438,488,0,491,535,45,580,0,0,False,~$0.000030,
2026-03-24T09:45:44.259917,groq,llama-3.1-8b-instant,json_extract.v1,5257,488,0,491,534,46,580,0,0,False,~$0.000030,
2026-03-24T09:45:50.678057,groq,llama-3.1-8b-instant,json_extract.v1,6416,487,0,490,533,49,582,0,0,False,~$0.000031,
2026-03-24T09:45:55.970552,groq,llama-3.1-8b-instant,json_extract.v1,5290,480,0,483,526,2,528,0,0,False,~$0.000026,
2026-03-24T09:46:01.348149,groq,llama-3.1-8b-instant,json_extract.v1,5375,492,0,495,540,47,587,0,0,False,~$0.000031,
2026-03-24T09:46:07.895094,groq,llama-3.1-8b-instant,json_extract.v1,6545,481,0,484,527,46,573,0,0,False,~$0.000030,
2026-03-24T09:46:13.267859,groq,llama-3.1-8b-instant,json_extract.v1,5370,491,0,494,537,46,583,0,0,False,~$0.000031,
2026-03-24T09:46:18.595196,groq,llama-3.1-8b-instant,json_extract.v1,5325,478,0,481,524,43,567,0,0,False,~$0.000030,
2026-03-24T09:46:24.997757,groq,llama-3.1-8b-instant,json_extract.v1,6400,487,0,490,533,45,578,0,0,False,~$0.000030,
2026-03-24T09:46:30.404266,groq,llama-3.1-8b-instant,json_extract.v1,5404,479,0,482,525,47,572,0,0,False,~$0.000030,
2026-03-24T09:46:35.735347,groq,llama-3.1-8b-instant,json_extract.v1,5329,489,0,492,536,46,582,0,0,False,~$0.000030,
2026-03-24T10:00:07.807424,groq,llama-3.1-8b-instant,json_extract.v1,217,494,0,497,540,46,586,0,0,False,~$0.000031,
2026-03-24T10:00:07.990256,groq,llama-3.1-8b-instant,json_extract.v1,181,494,0,497,541,45,586,0,0,False,~$0.000031,
2026-03-24T10:00:08.178196,groq,llama-3.1-8b-instant,json_extract.v1,185,488,0,491,533,46,579,0,0,False,~$0.000030,
2026-03-24T10:00:08.356319,groq,llama-3.1-8b-instant,json_extract.v1,176,487,0,490,534,47,581,0,0,False,~$0.000030,
2026-03-24T10:00:08.530069,groq,llama-3.1-8b-instant,json_extract.v1,172,498,0,501,544,50,594,0,0,False,~$0.000031,
2026-03-24T10:00:08.661383,groq,llama-3.1-8b-instant,json_extract.v1,129,480,0,483,527,2,529,0,0,False,~$0.000027,
2026-03-24T10:00:08.836497,groq,llama-3.1-8b-instant,json_extract.v1,173,481,0,484,527,45,572,0,0,False,~$0.000030,
2026-03-24T10:00:09.029331,groq,llama-3.1-8b-instant,json_extract.v1,191,497,0,500,543,48,591,0,0,False,~$0.000031,
2026-03-24T10:00:09.217626,groq,llama-3.1-8b-instant,json_extract.v1,186,480,0,483,526,45,571,0,0,False,~$0.000030,
2026-03-24T10:00:09.429641,groq,llama-3.1-8b-instant,json_extract.v1,210,483,0,486,529,49,578,0,0,False,~$0.000030,
2026-03-24T10:00:11.712132,groq,llama-3.1-8b-instant,json_extract.v1,2280,491,0,494,538,46,584,0,0,False,~$0.000031,
2026-03-24T10:00:16.964983,groq,llama-3.1-8b-instant,json_extract.v1,5250,482,0,485,529,2,531,0,0,False,~$0.000027,
2026-03-24T10:00:22.283178,groq,llama-3.1-8b-instant,json_extract.v1,5316,488,0,491,534,45,579,0,0,False,~$0.000030,
2026-03-24T10:00:28.570214,groq,llama-3.1-8b-instant,json_extract.v1,6285,493,0,496,540,48,588,0,0,False,~$0.000031,
2026-03-24T10:00:33.891584,groq,llama-3.1-8b-instant,json_extract.v1,5319,484,0,487,530,48,578,0,0,False,~$0.000030,
2026-03-24T10:00:40.171575,groq,llama-3.1-8b-instant,json_extract.v1,6278,491,0,494,538,46,584,0,0,False,~$0.000031,
2026-03-24T10:00:45.595160,groq,llama-3.1-8b-instant,json_extract.v1,5422,485,0,488,531,47,578,0,0,False,~$0.000030,
2026-03-24T10:00:51.924904,groq,llama-3.1-8b-instant,json_extract.v1,6327,480,0,483,526,43,569,0,0,False,~$0.000030,
2026-03-24T10:00:57.198685,groq,llama-3.1-8b-instant,json_extract.v1,5271,483,0,486,529,46,575,0,0,False,~$0.000030,
2026-03-24T10:01:03.695611,groq,llama-3.1-8b-instant,json_extract.v1,6494,488,0,491,535,45,580,0,0,False,~$0.000030,
2026-03-24T10:01:09.033466,groq,llama-3.1-8b-instant,json_extract.v1,5336,488,0,491,534,46,580,0,0,False,~$0.000030,
2026-03-24T10:01:09.211235,groq,llama-3.1-8b-instant,json_extract.v1,176,487,0,490,533,49,582,0,0,False,~$0.000031,
2026-03-24T10:01:15.431719,groq,llama-3.1-8b-instant,json_extract.v1,6218,480,0,483,526,2,528,0,0,False,~$0.000026,
2026-03-24T10:01:20.913334,groq,llama-3.1-8b-instant,json_extract.v1,5480,492,0,495,540,47,587,0,0,False,~$0.000031,
2026-03-24T10:01:26.323005,groq,llama-3.1-8b-instant,json_extract.v1,5408,481,0,484,527,46,573,0,0,False,~$0.000030,
2026-03-24T10:01:32.731784,groq,llama-3.1-8b-instant,json_extract.v1,6407,491,0,494,537,46,583,0,0,False,~$0.000031,
2026-03-24T10:01:38.074717,groq,llama-3.1-8b-instant,json_extract.v1,5341,478,0,481,524,43,567,0,0,False,~$0.000030,
2026-03-24T10:01:43.465035,groq,llama-3.1-8b-instant,json_extract.v1,5388,487,0,490,533,45,578,0,0,False,~$0.000030,
2026-03-24T10:01:49.880210,groq,llama-3.1-8b-instant,json_extract.v1,6413,479,0,482,525,47,572,0,0,False,~$0.000030,
2026-03-24T10:01:55.145174,groq,llama-3.1-8b-instant,json_extract.v1,5263,489,0,492,536,46,582,0,0,False,~$0.000030,
2026-03-24T10:27:23.530317,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,776,494,0,497,561,461,1022,0,0,False,N/A,
2026-03-24T10:27:24.036358,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,504,494,0,497,561,318,879,0,0,False,N/A,
2026-03-24T10:27:24.585156,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,547,488,0,491,555,381,936,0,0,False,N/A,
2026-03-24T10:27:24.981116,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,394,487,0,490,554,235,789,0,0,False,N/A,
2026-03-24T10:27:25.437335,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,454,498,0,501,565,290,855,0,0,False,N/A,
2026-03-24T10:27:26.121781,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,682,480,0,483,547,519,1066,0,0,False,N/A,
2026-03-24T10:27:26.619712,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,495,481,0,484,548,326,874,0,0,False,N/A,
2026-03-24T10:27:27.062388,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,441,497,0,500,564,274,838,0,0,False,N/A,
2026-03-24T10:27:27.589508,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,525,480,0,483,547,361,908,0,0,False,N/A,
2026-03-24T10:27:28.106369,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,515,483,0,486,550,350,900,0,0,False,N/A,
2026-03-24T10:27:28.524016,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,415,491,0,494,558,244,802,0,0,False,N/A,
2026-03-24T10:27:29.116893,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,591,482,0,485,549,418,967,0,0,False,N/A,
2026-03-24T10:27:29.806259,groq,openai/gpt-oss-safeguard-20b,json_extract.v1,687,488,0,491,555,505,1060,0,0,False,N/A,
